response_id,split,label,probe,p_input_contradict,p_self_contradict,p_fact_contradict,nli_contradiction
2a7ba09ffb16ab7f,train,1,1.0,4.139929643542928e-08,2.3823690753488336e-07,1.7257828943684217e-08,0.9640398025512695
2a122623d77f6dd3,train,0,0.00011901053949259222,0.22270014882087708,0.00012339504610281438,0.7310578227043152,0.9187549948692322
bf8f1721d30bcc99,train,1,0.9998871088027954,0.0004305570910219103,3.8507641519913705e-09,2.753558692347724e-05,0.1078680157661438
28b91dab2940da8f,train,0,3.0520635618813685e-07,0.000552778597921133,2.102441243323483e-07,0.0004305570910219103,0.03623468428850174
0f0e7f5359292aa7,train,0,1.5072509086166974e-05,0.07585790753364563,4.363478911528773e-09,0.004070138093084097,0.009351136162877083
134640ead2a52b1c,train,0,0.0003203101805411279,0.0024726232513785362,1.300717758567771e-05,0.0011695101857185364,0.003664333140477538
901c3379aef8c33d,train,0,0.00020695693092420697,0.0019267346942797303,1.2751928579746163e-07,0.04742587357759476,0.007973910309374332
e8093116272024d4,train,0,5.693679122487083e-05,0.22270014882087708,0.00026119028916582465,0.014063573442399502,0.2887825071811676
202c56e23652aee0,train,1,1.0,6.475935947491962e-07,4.7850949158601e-06,5.829126530443318e-05,0.11142364889383316
0a194d27f62e0e53,train,0,0.00034840841544792056,3.4663199244278076e-07,0.014063626527786255,0.004070138093084097,0.02851562201976776
13ad261d7a8124ef,train,1,0.9996520280838013,0.0019267346942797303,3.7266534036461962e-06,0.008577484637498856,0.3931284546852112
ef6a228b4d9a17e7,train,1,0.9999428987503052,4.139937814784389e-08,4.785113105754135e-06,1.670148594712373e-05,0.06078976020216942
1bf2e1031d1e552d,train,1,0.9991956353187561,0.0019267346942797303,0.0019267346942797303,0.037326883524656296,0.9902867078781128
44eadc9b7074f885,train,1,1.0,2.8453294831365383e-08,9.931249422834298e-08,0.014063573442399502,0.005870211869478226
e9d616a4f913e41e,train,1,0.9999442100524902,2.69958292165029e-07,3.535625000949949e-05,0.9706876873970032,0.8474810123443604
63e00eecc30e7955,train,0,0.0003330167382955551,8.315280410897685e-07,3.0590277333431004e-07,0.26894068717956543,0.003402815433219075
a4c6af9841324eb6,train,1,0.9999657869338989,5.829126530443318e-05,1.186118758766952e-08,0.006692850962281227,0.011086191982030869
284445bf5fc2438a,train,1,0.9999995231628418,2.1024332852448424e-07,3.8507641519913705e-09,0.022977370768785477,0.01852571591734886
1cf0de3ae270f076,train,0,9.179190237773582e-05,8.764247638737288e-08,0.0007096704212017357,0.5621736645698547,0.9728443026542664
9af5fd4195ef6fbb,train,0,0.0002665030478965491,1.5229980832032197e-08,3.059039386243967e-07,0.00026119028916582465,0.05529337748885155
880d7afcc206f722,train,1,0.9989544153213501,0.0015011822106316686,7.484651723643765e-05,0.0024726232513785362,0.24844899773597717
1c86b72d87d8a970,train,1,0.9999405145645142,8.939696272136644e-06,1.994733338506194e-06,0.00012339458044152707,0.004944576416164637
0bb96316f115f93a,train,1,1.0,0.07585817575454712,0.18242496252059937,0.0019267346942797303,0.9830175638198853
6fef8aa658bdac5a,train,0,0.0002968113112729043,0.022977370768785477,8.15214473703918e-09,0.00033535013790242374,0.011029391549527645
d35d08d195ad1275,train,0,0.0010999166406691074,0.6224575638771057,2.9023121896898374e-06,0.0007096704212017357,0.3007504343986511
bcb6af7f55f6f198,train,1,0.9999423027038574,1.9555681518568235e-08,1.2098656725356705e-06,1.2098656725356705e-06,0.4865787625312805
1a731fe77f2111b1,train,1,0.9997156262397766,0.005220125894993544,1.300717758567771e-05,0.02931223064661026,0.34994855523109436
d1ce3a094d27d619,train,0,5.689017035237498e-10,0.9399133324623108,4.691182198257593e-08,0.00026119130779989064,0.569901168346405
880642daa2c0e3db,train,1,0.9999723434448242,0.006692825350910425,0.00012339504610281438,3.535625000949949e-05,0.770936131477356
f981335066dc7e75,train,0,5.3576819425416033e-08,9.610279084881768e-05,3.059039386243967e-07,0.02931223064661026,0.002667358610779047
824018f219fc7967,train,0,5.102083378005773e-05,0.0019267346942797303,2.144503014278598e-05,0.0015011822106316686,0.9904362559318542
1d5cc50e23ba934b,train,0,0.0010985065018758178,1.6701422282494605e-05,4.944459952582747e-09,0.01798621006309986,0.0014129808405414224
add9ad8a04d203d8,train,1,1.0,0.9626729488372803,2.3823737649308896e-07,0.43782350420951843,0.9970284104347229
043d564878ec1d9f,train,1,0.9999712705612183,3.224186784223093e-08,0.0004305587208364159,0.562176525592804,0.11966001242399216
e9af38f8ae9e420c,train,1,0.9999909400939941,1.3007128472963814e-05,1.2751928579746163e-07,0.0019267346942797303,0.9736724495887756
58c5bcae18d01f64,train,0,0.00028185881092213094,4.7850949158601e-06,1.7603498463358846e-06,0.3208213150501251,0.9883643388748169
03d840ac678dd5e0,train,0,0.00023172309738583863,0.01798614300787449,0.0004305570910219103,0.22269947826862335,0.9975566864013672
22affe149658ab85,train,1,0.9996410608291626,0.00020342697098385543,1.1253580112224881e-07,0.005220125894993544,0.11116509884595871
73b76829fc2a532e,train,1,0.9999995231628418,7.889262633398175e-06,0.0011695101857185364,0.0024726232513785362,0.7771769762039185
90116e9ae833d548,train,0,8.214171975851059e-05,0.14804671704769135,0.00012339504610281438,0.0007096704212017357,0.03615986928343773
79fb996e0ca5fce4,train,0,0.00075294089037925,9.610315464669839e-05,2.699588037557987e-07,0.004070138093084097,0.03629516810178757
383b469d87257d3a,train,1,1.0,5.043464739173942e-07,6.962269708310487e-06,0.060086436569690704,0.9944019913673401
3bf5a8fc53300d53,train,0,8.291746053146198e-05,5.714993562833115e-07,3.6535034553253354e-08,7.48462334740907e-05,0.8576905131340027
ac65ccc21b5676cd,train,1,0.9999998807907104,8.764247638737288e-08,0.00033535013790242374,0.0009110477985814214,0.7163509130477905
25722326dce3fb5a,train,1,0.9999152421951294,5.043474402555148e-07,7.338210252783028e-07,3.535631549311802e-05,0.11946738511323929
d13fb09581d9f57e,train,0,0.00027293182210996747,2.8453403189132587e-08,1.670148594712373e-05,0.006692825350910425,0.00402416754513979
ae24c6f767d47744,train,0,1.3856636726927718e-08,7.889293556218036e-06,5.602828423434403e-09,0.0004305587208364159,0.3750200569629669
0fb81580cc8a18f9,train,1,0.9988652467727661,0.0031726830638945103,3.059039386243967e-07,0.04742587357759476,0.9981223940849304
829c2a5a20bd1446,train,1,0.9994705319404602,0.037326883524656296,0.14804671704769135,7.889262633398175e-06,0.14270876348018646
12bba72e09cb96b7,train,0,6.5438171374665455e-12,0.9399130940437317,0.00015843682922422886,6.144174221844878e-06,0.9682478308677673
c7c02dce06bae504,train,1,1.0,3.224199218720969e-08,1.0130030204891227e-05,2.6995778057425923e-07,0.9969243407249451
e849b4a79e5db641,train,1,0.9996495246887207,2.561287374192034e-06,6.825641918339898e-08,0.004070138093084097,0.03213737532496452
77f0d7811280d3f4,train,0,8.250109385699034e-05,0.9968273043632507,0.07585817575454712,0.3775406777858734,0.0029814387671649456
5bf766e0345d89a3,train,0,0.00015601626364514232,0.03732675313949585,1.670148594712373e-05,0.014063626527786255,0.04143206402659416
9f161e3e33cb8229,train,1,1.0,0.022977370768785477,0.777299165725708,0.02931223064661026,0.7881993055343628
6a88be0cb5bd094d,train,0,0.0001841067714849487,0.005220105871558189,1.0130030204891227e-05,0.005220125894993544,0.8714816570281982
0fb1d5e831fc9e2b,train,1,1.0,9.23744991609965e-09,2.7535692424862646e-05,3.6534821390432626e-08,0.6641466617584229
ce774a518f58c014,train,0,7.65274580771802e-06,0.9626728296279907,0.9994471669197083,0.777299165725708,0.02851768210530281
53667821252b8011,train,1,1.0,3.4663199244278076e-07,1.3007128472963814e-05,1.2098680599592626e-06,0.997031569480896
1ce83af2b149c56e,train,0,6.172700068418635e-06,0.00015843621804378927,5.829126530443318e-05,0.00026119028916582465,0.005591586232185364
fb3eb6ff256f280f,train,0,0.000836144492495805,4.785076725966064e-06,1.3709545783058275e-06,0.0031726830638945103,0.030906101688742638
31959594d0d102bd,train,0,9.792714081413578e-06,8.76423058571163e-08,3.3982938685284125e-09,2.561287374192034e-06,0.752797544002533
aa0691e335611c94,train,0,1.0365461093897466e-06,0.0007096704212017357,1.0467481992293415e-08,0.005220125894993544,0.7750265002250671
046a049d01b0c343,train,1,1.0,1.5229980832032197e-08,0.00020342697098385543,6.82561633880141e-08,0.7890347838401794
7fa98081420e671d,train,0,0.0005235074204392731,4.7851040108071174e-06,6.348812142675797e-09,0.0004305570910219103,0.9501681327819824
70c57d3c990bd326,train,1,0.999288022518158,0.9241412878036499,0.22269880771636963,0.6224583983421326,0.9990009665489197
e02d72d6bff2984c,train,1,0.9999568462371826,1.7603398418941651e-06,2.144503014278598e-05,0.00033535013790242374,0.0380302369594574
363fcec6f1a32e1c,train,0,0.0005658061127178371,1.0130030204891227e-05,2.2603328488912666e-06,0.00026119028916582465,0.001528421533294022
9bdbe4933e561fce,train,1,0.999433696269989,0.0007096704212017357,9.422481639376201e-07,0.00033534885733388364,0.00704561360180378
8b59f9f90ff104e9,train,0,0.00014933689089957625,0.9890129566192627,4.139961262694669e-08,0.07585817575454712,0.27033519744873047
75fb9874752beaf2,train,1,0.9999918937683105,0.000552778597921133,0.008577484637498856,0.01798621006309986,0.9840317368507385
adb9a878d74cb484,train,0,7.327424100367352e-06,0.005220125894993544,2.9023342449363554e-06,0.060086216777563095,0.003458617255091667
ca239e0f2148dc14,train,0,0.0002501378767192364,0.0011695101857185364,0.0004305570910219103,4.539786823443137e-05,0.13663677871227264
b55a9915c2502ae1,train,0,3.5872355965693714e-06,1.3007128472963814e-05,3.059039386243967e-07,2.9023065053479513e-06,0.5014140009880066
02974ac30d739126,train,0,3.701870809891261e-05,2.1444866433739662e-05,1.5230096295226758e-08,8.939713552535977e-06,0.0009830488124862313
85cebac354c20aab,train,0,0.00017709466919768602,3.535638461471535e-05,4.944478604329561e-09,9.610241977497935e-05,0.0011424132389947772
f77a337db74c67b0,train,0,9.492873687122483e-08,1.012999018712435e-05,0.01798614300787449,0.008577484637498856,0.011050287634134293
3a986f32133cabd0,train,0,0.0005405324627645314,0.00015843621804378927,0.00026119130779989064,0.03732675313949585,0.8751159906387329
219c90e704a8b9ca,train,1,0.9999997615814209,1.1253516163378663e-07,0.0019267346942797303,0.022977370768785477,0.897006630897522
31c4baf8bc69af82,train,1,0.9997288584709167,1.3709545783058275e-06,7.33823810605827e-07,0.00033535013790242374,0.9917824268341064
59d24bf769056e06,train,0,4.154381940679741e-07,0.00020342697098385543,3.4663460724004835e-07,0.0031726707238703966,0.02505757287144661
9c7e33afb3f638fb,train,1,1.0,0.0015011822106316686,3.7266393064783188e-06,0.0019267346942797303,0.9955019354820251
8a92f3e07785931b,train,1,0.9999997615814209,7.338196041928313e-07,2.6995778057425923e-07,5.829126530443318e-05,0.15174029767513275
a7363f93bf232f97,train,0,4.181282056703317e-12,0.09534946084022522,4.36348734922376e-09,7.889293556218036e-06,0.9176034927368164
9111917797da4c35,train,1,1.0,1.1253516163378663e-07,0.499999076128006,1.5535007378275623e-06,0.9861104488372803
68103e643194f594,train,1,0.999954342842102,0.00033535013790242374,0.02297728694975376,0.00020342697098385543,0.8191867470741272
d6e3b8dd5f9af019,train,1,0.9996114373207092,0.001169505761936307,8.315296327054966e-07,1.1253537479660736e-07,0.9703968167304993
954df3c3575cf0f1,train,1,1.0,2.3823690753488336e-07,0.14804671704769135,3.7266393064783188e-06,0.9913761019706726
5faac864eb34df77,train,0,1.028577571560163e-05,3.535625000949949e-05,1.955575612555549e-08,6.023562093560031e-08,0.2971738874912262
180c6da45bdcd3f4,train,0,2.8313079880604164e-08,0.0031726830638945103,9.237502318626412e-09,3.4663395354073145e-07,0.6465843319892883
5398f489310a3e54,train,1,0.9999983310699463,9.610241977497935e-05,3.653510205481325e-08,5.829126530443318e-05,0.8884237408638
ac3cc7fa6658493d,train,0,2.6246996243095566e-10,0.0019267346942797303,2.699593437682779e-07,4.5398039219435304e-05,0.4892674684524536
43f6820e0d96d4d7,train,0,5.2594418775697704e-06,0.00033535269903950393,1.0130030204891227e-05,0.01098694372922182,0.3010483384132385
5ee0868c44885c51,train,1,0.9999558925628662,0.0019267346942797303,3.535625000949949e-05,2.9023121896898374e-06,0.4447038471698761
13b119940054d1d1,train,0,7.689902849961072e-05,9.610241977497935e-05,0.0007096704212017357,0.0007096704212017357,0.6058472394943237
6124b470087ac152,train,1,1.0,2.2603242086915998e-06,0.6224583983421326,0.02931223064661026,0.9983314871788025
e604715ae17be8e0,train,1,0.9998237490653992,0.00015843621804378927,3.7266534036461962e-06,0.00012339458044152707,0.00923225749284029
24f6338492d0769f,train,0,1.01926007118891e-05,0.0007096677436493337,1.1861165383209027e-08,0.00033534885733388364,0.004318731836974621
efab181be895decc,train,1,0.9999884366989136,1.9555644215074608e-08,2.9023121896898374e-06,6.023562093560031e-08,0.007442163769155741
ce36242d6f1ab3a2,train,1,0.999966025352478,0.0009110512328334153,4.944459952582747e-09,0.0009110512328334153,0.9980539083480835
f08d8d71673313df,train,1,0.9998792409896851,5.829126530443318e-05,1.9947297005273867e-06,3.6534821390432626e-08,0.9890329837799072
0f0e0220bf929e21,train,0,5.84946246817708e-05,1.2098656725356705e-06,3.3982872071902648e-09,4.7851040108071174e-06,0.0023891290184110403
b3ac3a8ea7c075c5,train,1,0.99924635887146,1.6701422282494605e-05,2.260328528791433e-06,3.535625000949949e-05,0.9697345495223999
4b72145dd1ab3011,train,1,0.999433696269989,8.315248578583123e-07,1.012999018712435e-05,0.00020342697098385543,0.01237630844116211
e40c26674f102352,train,1,1.0,0.00020342697098385543,0.18242496252059937,0.4378225803375244,0.9801611304283142
04a41a757aa20816,train,1,0.9999992847442627,2.5110038492925923e-08,4.7850949158601e-06,0.0009110512328334153,0.9968074560165405
34973cd8ead7fe26,train,0,5.9377380239311606e-05,0.00033535141847096384,1.955575612555549e-08,0.0004305570910219103,0.8389754891395569
6cd1b6a922250dd0,train,0,2.5072152491260445e-18,1.553503693685343e-06,5.602828423434403e-09,4.5398039219435304e-05,0.04213975369930267
f6fc9ab75c251681,train,1,0.9989708662033081,0.006692850962281227,1.955575612555549e-08,0.0031726707238703966,0.010533571243286133
2137d5613d9856a0,train,1,0.9999991655349731,8.315264494740404e-07,6.475985401266371e-07,7.484651723643765e-05,0.004060541745275259
3727d9f1144f9534,train,1,0.9991924166679382,0.00015843621804378927,3.398274328603179e-09,0.14804671704769135,0.0021489288192242384
832e237c42bc5000,train,1,0.999052107334137,0.09534946084022522,2.144503014278598e-05,0.037326883524656296,0.005511133465915918
f9ab6cba8b7ab6e0,train,0,2.1895448298892006e-05,0.00020342697098385543,6.144197413959773e-06,0.01798621006309986,0.8384097218513489
32e7b8173bffb274,train,1,1.0,0.0019267273601144552,0.5621755123138428,1.209863398798916e-06,0.08729172497987747
40565635a6420712,train,0,4.159518084634328e-06,0.006692850962281227,2.7535796107258648e-05,0.11920291930437088,0.01810484565794468
a3a9ae0f0b9c5390,train,0,0.00020743363711517304,0.0009110512328334153,0.0007096704212017357,2.7535692424862646e-05,0.24301718175411224
